winner_id,loser_id,action,reason,fields_unioned,tags_moved,views_transferred
600447,600450,merged,,,0,0
542229,542220,merged,,,0,0
542266,542268,merged,,,0,0
579731,579732,merged,,,0,0
533766,533767,merged,,,0,0
533766,533768,merged,,,0,0
538999,539027,merged,,,0,0
570577,570578,merged,,,0,0
576507,576574,merged,,imslp_url,0,0
594340,594339,merged,,,0,0
601968,601969,merged,,,0,0
596207,596208,merged,,,0,0
532862,532863,merged,,,0,0
533240,533289,merged,,,0,0
537800,537801,merged,,,0,0
542261,542262,merged,,,0,0
542700,542701,merged,,,0,0
544761,544762,merged,,,0,0
547300,547301,merged,,,0,0
552809,552872,merged,,,0,0
553984,553986,merged,,,0,0
557064,557032,merged,,,0,0
581751,581760,merged,,,0,0
600381,600382,merged,,,0,0
552103,552107,merged,,,0,0
594299,594302,merged,,,0,0
544012,544018,merged,,,0,0
573541,573542,merged,,,0,0
533574,533575,merged,,,0,0
539282,539287,merged,,,0,0
540300,540301,merged,,,0,0
543209,543210,merged,,,0,0
555656,555657,merged,,,0,0
570820,570821,merged,,,0,0
580913,580914,merged,,,0,0
580913,580915,merged,,,0,0
580913,580916,merged,,,0,0
580913,580917,merged,,,0,0
580913,580918,merged,,,0,0
584681,584697,merged,,,0,0
585886,585890,merged,,,0,0
592734,592735,merged,,,0,0
592734,592736,merged,,,0,0
597810,597811,merged,,,0,0
597810,597812,merged,,,0,0
599772,599773,merged,,,0,0
542341,542229,merged,,,0,0
578498,578499,merged,,,0,0
531309,531310,merged,,,0,0
531489,531491,merged,,,0,0
535694,535695,merged,,,0,0
544737,544650,merged,,,0,0
553951,553976,merged,,,0,0
592524,592525,merged,,,0,0
603364,603365,merged,,,0,0
549826,549915,merged,,,0,0
536819,536820,merged,,,0,0
542329,542379,merged,,,0,0
549919,549922,merged,,,0,0
566479,566480,merged,,,0,0
572990,572991,merged,,,0,0
578574,578578,merged,,,0,0
582516,582517,merged,,,0,0
597605,597610,merged,,,0,0
599192,599194,merged,,,0,0
590912,590913,merged,,,0,0
556307,556308,merged,,imslp_url,0,0
576507,576519,merged,,,0,0
576507,576524,merged,,,0,0
576507,576554,merged,,,0,0
542317,542318,merged,,,0,0
562931,562941,merged,,,0,0
562861,562866,merged,,,0,0
580727,580729,merged,,,0,0
539215,539216,merged,,,0,0
557114,557064,merged,,,0,0
564738,564739,merged,,,0,0
532493,532495,merged,,,0,0
539969,539971,merged,,,0,0
542231,542237,merged,,,0,0
542188,542363,merged,,,0,0
557113,557114,merged,,,0,0
578562,578565,merged,,,0,0
531095,531096,merged,,,0,0
531457,531471,merged,,,0,0
531570,531571,merged,,,0,0
531570,531572,merged,,,0,0
531748,531749,merged,,,0,0
532029,532030,merged,,,0,0
532113,532114,merged,,,0,0
532157,532162,merged,,,0,0
532157,532163,merged,,,0,0
532157,532164,merged,,,0,0
532157,532165,merged,,,0,0
533576,533577,merged,,,0,0
533596,533597,merged,,,0,0
533638,533639,merged,,,0,0
535726,535728,merged,,,0,0
535732,535781,merged,,,0,0
536445,536446,merged,,,0,0
538196,538198,merged,,,0,0
538279,538297,merged,,,0,0
538346,538354,merged,,,0,0
539282,539283,merged,,,0,0
540033,540034,merged,,,0,0
548448,548449,merged,,,0,0
548484,548485,merged,,,0,0
549732,549733,merged,,,0,0
549919,549920,merged,,,0,0
553949,553951,merged,,sheerpluck_url,0,0
554022,554023,merged,,,0,0
554373,554374,merged,,,0,0
556026,556027,merged,,,0,0
563954,563957,merged,,,0,0
564160,564161,merged,,,0,0
565572,565574,merged,,,0,0
566527,566528,merged,,,0,0
572130,572131,merged,,,0,0
573172,573173,merged,,,0,0
573175,573177,merged,,,0,0
573438,573444,merged,,,0,0
577656,577657,merged,,,0,0
578325,578326,merged,,,0,0
579278,579288,merged,,,0,0
579278,579289,merged,,,0,0
579278,579290,merged,,,0,0
579278,579291,merged,,,0,0
579278,579292,merged,,,0,0
586408,586409,merged,,,0,0
590324,590334,merged,,,0,0
594307,594308,merged,,,0,0
594319,594321,merged,,,0,0
595319,595321,merged,,,0,0
598502,598576,merged,,,0,0
598533,598534,merged,,,0,0
600190,600191,merged,,,0,0
600436,600454,merged,,,0,0
604474,604482,merged,,,0,0
596998,596999,merged,,imslp_url,0,0
599890,599891,merged,,,0,0
590235,590236,merged,,,0,0
594341,594340,merged,,,0,0
542232,542238,merged,,,0,0
534616,534663,merged,,,0,0
556961,556964,merged,,,0,0
572875,572876,merged,,,0,0
578563,578562,merged,,,0,0
594327,594328,merged,,,0,0
533616,533617,merged,,,0,0
553553,553554,merged,,,0,0
587613,587614,merged,,,0,0
596724,596732,merged,,,0,0
598563,598564,merged,,,0,0
549318,549319,merged,,,0,0
576542,576544,merged,,,0,0
592496,592498,merged,,,0,0
538748,538768,merged,,,0,0
573438,573445,merged,,,0,0
589898,589902,merged,,,0,0
558740,558746,merged,,,0,0
566554,566555,merged,,,0,0
532157,532158,merged,,,0,0
537096,537106,merged,,,0,0
570614,570615,merged,,,0,0
579278,579281,merged,,,0,0
579278,579282,merged,,,0,0
579278,579283,merged,,,0,0
579278,579284,merged,,,0,0
579278,579285,merged,,,0,0
579278,579286,merged,,,0,0
579278,579287,merged,,,0,0
598553,598529,merged,,,0,0
601256,601258,merged,,,0,0
603874,603875,merged,,,0,0
540110,540111,merged,,,0,0
533625,533626,merged,,,0,0
542313,542322,merged,,,0,0
570570,570569,merged,,,0,0
578564,578563,merged,,,0,0
587482,587494,merged,,,0,0
532097,532098,merged,,,0,0
537554,537555,merged,,,0,0
553602,553604,merged,,,0,0
554704,554708,merged,,,0,0
555557,555592,merged,,,0,0
578575,578576,merged,,,0,0
587339,587340,merged,,,0,0
587339,587341,merged,,,0,0
587339,587342,merged,,,0,0
593238,593262,merged,,,0,0
546875,546876,merged,,,0,0
581911,581912,merged,,,0,0
600925,600928,merged,,,0,0
543698,543713,merged,,,0,0
544651,544710,merged,,,0,0
544652,544653,merged,,,0,0
553962,553949,merged,,imslp_url,0,0
566662,566663,merged,,,0,0
571128,571129,merged,,,0,0
573392,573454,merged,,,0,0
592524,592537,merged,,,0,0
542359,542430,merged,,,0,0
556997,557113,merged,,,0,0
561975,561981,merged,,,0,0
566503,566605,merged,,,0,0
539275,539282,merged,,,0,0
543604,543605,merged,,,0,0
544690,544691,merged,,,0,0
556958,557040,merged,,,0,0
556958,557042,merged,,,0,0
569677,569680,merged,,,0,0
569677,569681,merged,,,0,0
573440,573447,merged,,,0,0
587266,587276,merged,,,0,0
594326,594327,merged,,,0,0
599154,599155,merged,,,0,0
601206,601207,merged,,,0,0
541113,541153,merged,,,0,0
548803,548804,merged,,,0,0
566957,566958,merged,,,0,0
571138,571139,merged,,,0,0
571138,571140,merged,,,0,0
576725,576726,merged,,,0,0
576840,576841,merged,,,0,0
579576,579577,merged,,,0,0
579879,579880,merged,,,0,0
588618,588620,merged,,,0,0
537280,537283,merged,,,0,0
556201,556203,merged,,,0,0
556962,556961,merged,,,0,0
570369,570371,merged,,,0,0
578832,578846,merged,,,0,0
603894,603904,merged,,,0,0
542247,542407,merged,,,0,0
532060,532061,merged,,,0,0
533760,533762,merged,,,0,0
538121,538122,merged,,,0,0
541390,541391,merged,,,0,0
542299,542330,merged,,,0,0
547338,547339,merged,,,0,0
553962,553979,merged,,,0,0
563949,563954,merged,,,0,0
576261,576262,merged,,,0,0
584134,584150,merged,,,0,0
576187,576188,merged,,,0,0
594343,594367,merged,,,0,0
570013,570011,merged,,,0,0
580207,580307,merged,,,0,0
536368,536369,merged,,,0,0
539933,539934,merged,,,0,0
541376,541377,merged,,,0,0
548651,548652,merged,,,0,0
556111,556112,merged,,,0,0
559590,559602,merged,,,0,0
560092,560093,merged,,,0,0
567397,567398,merged,,,0,0
568048,568049,merged,,,0,0
571677,571693,merged,,,0,0
573423,573424,merged,,,0,0
587255,587266,merged,,,0,0
594306,594307,merged,,,0,0
597609,597605,merged,,,0,0
533629,533630,merged,,,0,0
584336,584347,merged,,,0,0
594115,594126,merged,,,0,0
554902,554926,merged,,,0,0
575426,575427,merged,,,0,0
588027,588028,merged,,,0,0
594325,594326,merged,,,0,0
533757,533764,merged,,,0,0
535694,535740,merged,,,0,0
544652,544654,merged,,,0,0
545177,545186,merged,,,0,0
545177,545187,merged,,,0,0
545177,545188,merged,,,0,0
545177,545189,merged,,,0,0
545177,545190,merged,,,0,0
545177,545191,merged,,,0,0
576500,576542,merged,,sheerpluck_url,0,0
592497,592496,merged,,,0,0
534606,534607,merged,,,0,0
540895,540896,merged,,,0,0
540895,540897,merged,,,0,0
542244,542245,merged,,,0,0
549476,549477,merged,,,0,0
555544,555545,merged,,,0,0
558337,558338,merged,,,0,0
579974,579975,merged,,,0,0
590527,590547,merged,,,0,0
592507,592522,merged,,,0,0
596606,596607,merged,,,0,0
598985,598986,merged,,,0,0
549095,549152,merged,,,0,0
543367,543405,merged,,,0,0
566527,566579,merged,,,0,0
566745,566748,merged,,,0,0
566746,566745,merged,,,0,0
566747,566746,merged,,,0,0
589318,589319,merged,,,0,0
542247,542408,merged,,,0,0
594366,594343,merged,,,0,0
